"insist","16","-1","insist, insists, insisted, insisting"
"wonder","16","3338","wonder, wonders, wondered, wondering"
"commit","16","3480","commit, committed, committing"
"exercise","16","-1","exercise, exercises, exercised, exercising"
"watch","16","870","watch, watches, watching"
"however","16","465","however"
"attempt","16","5211","attempt, attempts, attempted, attempting"
"unless","16","1576","unless"
"accuse","16","6883","accuse, accused, accuses"
"ready","16","1291","ready"
"listen","16","-1","listen, listened, listening"
"seat","16","2739","seat, seats, seated"
"southern","16","1600","southern"
"recognise","16","-1","recognise, recognised, recognising"
"industry","16","478","industry, industries"
"moral","16","4903","moral, morals"
"john","16","371","john"
"standard","16","529","standard, standards"
"mechanism","16","4016","mechanism"
"debate","16","3283","debate, debated"
"navy","16","3433","navy, navies"
"climb","16","5691","climb, climbed, climbing"
"gray","16","3509","gray"
"contraceptive","16","-1","contraceptive, contraceptives"
"teaching","15","-1","teaching, teachings"
"spread","15","3124","spread, spreading"
"notice","15","688","notice, notices, noticed"
"short","15","745","short, shorts"
"wear","15","5275","wear, wears, wearing"
"husband","15","-1","husband, husbands"
"block","15","8904","block, blocks, blocked, blocking"
"concrete","15","3833","concrete"
"wind","15","1898","wind, winds, winding"
"pawl","15","-1","pawl"
"celebrate","15","6690","celebrate, celebrated, celebrating"
"surround","15","8800","surround, surrounds, surrounded, surrounding"
"push","15","8464","push, pushed, pushes, pushing"
"bell","15","-1","bell, bells"
"sister","15","6120","sister, sisters"
"extreme","15","2684","extreme, extremes"
"hop","15","9959","hop, hops, hoped, hoping"
"achieve","15","4140","achieve, achieved, achieving"
"voter","15","-1","voter, voters, voters'"
"window","15","776","window, windows"
"serve","15","2443","serve, served, serving"
"possession","15","6647","possession, possessions"
"bank","15","874","bank, banks"
"purpose","15","1257","purpose, purposes"
"account","15","360","account, accounts, accounted"
"eventually","15","4024","eventually"
"nato","15","9375","nato"
"commonwealth","15","5650","commonwealth"
"condemn","15","-1","condemn, condemns, condemned, condemning"
"ignore","15","7485","ignore, ignored, ignores, ignoring"
"suddenly","15","5556","suddenly"
"factory","15","-1","factory, factories"
"somehow","15","6614","somehow"
"brand","15","973","brand, brands, branded"
"television","15","1614","television"
"jenkins","15","-1","jenkins, jenkins'"
"crossman","15","-1","crossman"
"region","15","779","region, regions"
"sexual","15","2386","sexual"
"nasser","15","-1","nasser"
"cry","14","-1","cry, cries, cried, crying"
"depend","14","3829","depend, depends, depended, depending"
"below","14","532","below"
"modern","14","1443","modern"
"direction","14","2371","direction, directions"
"vision","14","1885","vision, visions"
"forward","14","1402","forward"
"evidence","14","1305","evidence"
"belong","14","6557","belong, belongs, belonged, belonging"
"actually","14","1155","actually"
"east","14","575","east"
"august","14","559","august"
"reconstruction","14","7866","reconstruction"
"previous","14","366","previous"
"introduce","14","5049","introduce, introduced, introducing"
"conflict","14","3105","conflict"
"earlier","14","2363","earlier"
"popular","14","674","popular"
"abandon","14","8575","abandon, abandoned, abandoning"
"announce","14","5538","announce, announced, announces, announcing"
"western","14","1019","western"
"soviet","14","6646","soviet, soviets"
"field","14","1993","field, fields"
"spoken","14","6043","spoken"
"strategy","14","2187","strategy, strategies"
"provide","14","415","provide, provided, provides"
"imperial","14","6274","imperial"
"goes","14","1740","goes"
"image","14","375","image, images"
"learn","14","423","learn, learned, learning"
"metal","14","1465","metal"
"dominate","14","-1","dominate, dominated, dominates, dominating"
"current","14","327","current"
"remove","14","2693","remove, removed, removing"
"source","14","418","source, sources"
"term","14","228","term, terms"
"warn","14","-1","warn, warned"
"design","14","963","design, designs, designed"
"sell","14","563","sell, sold, sells, selling"
"neither","14","3359","neither"
"cathedral","14","9236","cathedral, cathedrals"
"period","14","3646","period, periods"
"ensure","14","1371","ensure, ensured, ensures, ensuring"
"behalf","14","3530","behalf"
"arrangement","14","5565","arrangement, arrangements"
"please","14","144","please, pleased, pleases"
"industrial","14","1221","industrial"
"park","14","-1","park, parks, parked"
"area","14","639","area, areas"
"boy","14","1540","boy, boys"
"protect","14","2156","protect, protects, protected, protecting"
"machine","14","2141","machine, machines"
"violence","14","2719","violence"
"green","14","732","green"
"wheel","14","3042","wheel, wheels"
"bulletin","14","-1","bulletin, bulletins"
"pleasure","14","4191","pleasure, pleasures"
"occasion","13","5462","occasion, occasions"
"feast","13","-1","feast, feasts"
"publicly","13","7196","publicly"
"nineteen","13","-1","nineteen"
"couldn","13","-1","couldn"
"save","13","399","save, saved, saves, saving"
"limestone","13","-1","limestone"
"serious","13","2106","serious"
"inch","13","2825","inch, inches, inching"
"retain","13","6856","retain, retains, retained"
"existence","13","4374","existence"
"stick","13","6629","stuck, stick, sticking"
"shadow","13","8151","shadow, shadows"
"lack","13","-1","lack, lacked, lacking"
"familiar","13","4262","familiar"
"directly","13","1412","directly"
"onto","13","2947","onto"
"single","13","577","single"
"consume","13","-1","consume, consumed, consumes"
"blood","13","1322","blood"
"et","13","761","et"
"easily","13","1948","easily"
"impress","13","-1","impress, impressed"
"protestant","13","-1","protestant, protestants"
"rubble","13","-1","rubble"
"soil","13","3201","soil"
"answer","13","1635","answer, answers, answered, answering"
"baby","13","5054","baby, babies"
"feed","13","5407","fed, feed"
"delegation","13","9574","delegation, delegations"
"surprise","13","6105","surprise, surprised"
"counterpart","13","-1","counterpart, counterparts"
"practice","13","955","practice, practices"
"principle","13","2558","principle, principles"
"council","13","697","council, councils"
"dining","13","2448","dining"
"whatever","13","2500","whatever"
"bind","13","3402","bound"
"sir","13","3641","sir"
"needless","13","-1","needless"
"gnostic","13","-1","gnostic, gnostics, gnostics'"
"date","13","101","date, dates, dating"
"somewhat","13","4431","somewhat"
"personal","13","338","personal"
"telephone","13","1289","telephone, telephones, telephoned"
"meanwhile","13","7239","meanwhile"
"horse","13","4325","horse, horses"
"pretend","13","-1","pretend, pretends, pretended"
"domestic","13","2248","domestic"
"persuade","13","-1","persuade, persuades, persuaded, persuading"
"forever","13","4084","forever"
"object","13","-1","object, objects, objected"
"memorandum","13","-1","memorandum"
"convince","13","-1","convince, convinced"
"ought","13","7623","ought"
"align","13","9492","align, aligned"
"importance","13","2945","importance"
"blue","13","617","blue"
"tree","13","2863","tree, trees"
"van","13","-1","van, vans"
"latin","13","2210","latin"
"welcome","13","684","welcome, welcomed, welcomes, welcoming"
"strickland","13","-1","strickland, stricklands"
"sex","13","181","sex"
"protester","13","-1","protesters, protesters'"
"individual","12","1805","individual, individuals"
"jesus","12","2302","jesus, jesus'"
"dust","12","4565","dust, dusted"
"hammer","12","-1","hammer, hammers, hammered"
"rush","12","4639","rush, rushes, rushed, rushing"
"possess","12","9541","possess, possessed"
"prove","12","4339","prove, proved, proves, proving"
"republic","12","1500","republic"
"ahead","12","2799","ahead"
"bay","12","1025","bay, bays"
"surface","12","1652","surface, surfaces"
"metre","12","9436","metre, metres"
"beyond","12","1739","beyond"
"invite","12","-1","invite, invited, inviting"
"income","12","1020","income"
"coalition","12","5313","coalition"
"quickly","12","2017","quickly"
"doubt","12","3642","doubt, doubts"
"safe","12","1285","safe"
"ancient","12","3282","ancient"
"capital","12","1162","capital, capitals"
"mile","12","801","mile, miles"
"headquarters","12","5595","headquarters"
"paradise","12","5021","paradise"
"grave","12","8064","grave, graves"
"sing","12","5693","sing, sings, singing"
"whom","12","2775","whom"
"advantage","12","2418","advantage, advantages"
"flesh","12","8204","flesh"
"finance","12","-1","finance, financed, finances"
"cousin","12","-1","cousin, cousins"
"voting","12","3847","voting"
"express","12","1364","express, expressed, expressing"
"glass","12","1278","glass"
"mark","12","833","mark, marks, marked, marking"
"wide","12","916","wide"
"emblem","12","-1","emblem, emblems"
"bone","12","4052","bone, bones"
"kill","12","3095","kill, killed, killing"
"cloud","12","6744","cloud, clouds"
"damage","12","6258","damage, damaged"
"bread","12","4919","bread"
"test","12","501","test, tests"
"reward","12","7438","reward, rewarded"
"whitehall","12","-1","whitehall"
"probably","12","1316","probably"
"enthusiastic","12","-1","enthusiastic"
"assume","12","5372","assume, assumed, assumes, assuming"
"nine","12","2909","nine"
"newly","12","3549","newly"
"game","12","201","game, games"
"arab","12","3560","arab, arabs"
"major","12","637","major"
"natural","12","758","natural"
"render","12","9758","render, renders, rendered"
"interfere","12","-1","interfere, interfered, interfering"
"surely","12","6937","surely"
"abolish","12","-1","abolish, abolished, abolishing"
"energy","12","670","energy, energies"
"satisfy","12","4670","satisfy, satisfied"
"mgr","12","-1","mgr"
"rich","12","2168","rich, riches"
"campaign","12","2170","campaign, campaigning"
"measure","12","2482","measure, measures, measured"
"alternative","12","1484","alternative"
"phone","12","254","phone, phoned"
"france","12","777","france"
"risk","12","875","risk, risks, risked"
"trouble","12","3123","trouble, troubles"
"relationship","12","1714","relationship, relationships"
"top","12","103","top"
"similar","12","660","similar"
"difficulty","12","5310","difficulty, difficulties"
"july","12","497","july"
"fifteen","12","8687","fifteen"
"thus","12","1372","thus"
"particular","12","1112","particular"
"french","12","992","french"
"desire","12","-1","desire, desired, desires"
"advance","12","442","advance, advanced, advancing"
"broadcast","12","3855","broadcast, broadcasts"
"reality","12","2514","reality, realities"
"ash","12","6726","ash, ashes"
"teeling","12","-1","teeling"
"firework","12","-1","firework, fireworks"
"tick","12","-1","tick, ticks, ticking"
"laycock","12","-1","laycock"
"christianity","12","6766","christianity"
"danger","11","-1","danger, dangers"
"shell","11","3615","shell, shells, shelled"
"busy","11","-1","busy, busied, busiest"
"size","11","336","size, sized, sizes"
